S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1213,2016-08-28,57,5090.00,4924410.00,980.00,958.00,965.00
1214,2016-08-24,68,7338.00,7059284.00,984.00,951.00,970.00
1215,2016-08-23,80,12823.00,12308227.00,983.00,948.00,970.00
1216,2016-08-22,64,6697.00,6511253.00,1000.00,962.00,964.00
1217,2016-08-21,74,8813.00,8816939.00,1013.00,985.00,995.00
1218,2016-08-17,123,16569.00,16601481.00,1010.00,972.00,1000.00
1219,2016-08-16,141,30158.00,29962681.00,1001.00,970.00,985.00
1220,2016-08-15,144,27993.00,27328435.00,1006.00,946.00,970.00
1221,2016-08-14,94,20556.00,20035729.00,1001.00,955.00,968.00
1222,2016-08-11,145,33089.00,33098281.00,1020.00,992.00,1020.00
1223,2016-08-10,191,53909.00,53784988.00,1020.00,936.00,1010.00
1224,2016-08-09,16,3567.00,3473347.00,995.00,923.00,995.00
1225,2016-08-08,76,16460.00,15371467.00,965.00,901.00,905.00
1226,2016-08-07,136,25130.00,25039877.00,1006.00,970.00,972.00
1227,2016-08-04,143,30904.00,30373426.00,995.00,955.00,970.00
1228,2016-08-03,100,23444.00,23497177.00,1019.00,982.00,1002.00
1229,2016-08-02,141,58079.00,58488030.00,1015.00,1000.00,1000.00
1230,2016-08-01,154,33867.00,34223095.00,1050.00,995.00,1030.00
1231,2016-07-31,128,28865.00,29774506.00,1068.00,1020.00,1038.00
1232,2016-07-28,143,33191.00,34914371.00,1069.00,1029.00,1060.00
1233,2016-07-27,169,40667.00,43100183.00,1099.00,1035.00,1081.00
1234,2016-07-26,200,37909.00,40983128.00,1113.00,1045.00,1082.00
1235,2016-07-25,252,63729.00,64132381.00,1065.00,985.00,1065.00
1236,2016-07-21,200,43680.00,42840235.00,1010.00,954.00,984.00
1237,2016-07-20,272,73449.00,70610321.00,976.00,900.00,976.00
1238,2016-07-19,203,53355.00,46055239.00,899.00,830.00,888.00
1239,2016-07-18,104,28713.00,24282672.00,865.00,814.00,833.00
1240,2016-07-17,184,46553.00,38156850.00,844.00,765.00,844.00
1241,2016-07-14,48,11763.00,8998421.00,775.00,755.00,768.00
1242,2016-07-13,46,10620.00,8007271.00,768.00,740.00,760.00
1243,2016-07-12,58,8705.00,6641752.00,784.00,720.00,766.00
1244,2016-07-11,114,27375.00,21279724.00,789.00,761.00,777.00
1245,2016-07-10,36,4691.00,3548440.00,765.00,740.00,761.00
1246,2016-07-06,91,24816.00,18965190.00,775.00,743.00,761.00
1247,2016-07-05,68,20430.00,14750377.00,750.00,713.00,745.00
1248,2016-07-04,50,5677.00,4087850.00,730.00,710.00,730.00
1249,2016-07-03,47,11526.00,8282487.00,720.00,713.00,719.00
1250,2016-06-30,62,19936.00,14451845.00,729.00,716.00,722.00
1251,2016-06-29,32,10899.00,7932804.00,732.00,724.00,727.00
1252,2016-06-28,49,12542.00,9154895.00,735.00,721.00,735.00
1253,2016-06-27,77,22093.00,15966204.00,739.00,713.00,739.00
1254,2016-06-26,36,7223.00,5121182.00,712.00,703.00,710.00
1255,2016-06-23,33,6052.00,4275171.00,720.00,696.00,702.00
1256,2016-06-22,37,11454.00,8181899.00,728.00,706.00,720.00
1257,2016-06-21,40,9949.00,7022531.00,720.00,700.00,703.00
1258,2016-06-20,50,10740.00,7545962.00,710.00,697.00,700.00
1259,2016-06-19,36,18341.00,12933260.00,714.00,693.00,705.00
1260,2016-06-16,49,14568.00,10267030.00,722.00,697.00,713.00
1261,2016-06-15,42,11057.00,7937373.00,723.00,712.00,720.00
1262,2016-06-14,106,35182.00,25298420.00,725.00,710.00,721.00
1263,2016-06-13,151,40671.00,28383419.00,710.00,680.00,700.00
1264,2016-06-12,19,4476.00,3027832.00,689.00,668.00,675.00
1265,2016-06-09,45,7948.00,5422602.00,694.00,677.00,677.00
1266,2016-06-08,59,11892.00,8086110.00,689.00,676.00,677.00
1267,2016-06-07,31,9201.00,6186237.00,680.00,661.00,677.00
1268,2016-06-06,25,4113.00,2726752.00,670.00,647.00,670.00
1269,2016-06-05,63,8658.00,5735256.00,674.00,650.00,668.00
1270,2016-06-02,60,14888.00,9934706.00,682.00,656.00,668.00
1271,2016-06-01,51,10461.00,6845190.00,665.00,648.00,656.00
1272,2016-05-31,33,7732.00,5098912.00,667.00,653.00,659.00
1273,2016-05-30,31,6432.00,4287041.00,679.00,665.00,666.00
1274,2016-05-29,42,10097.00,6749106.00,679.00,660.00,679.00
1275,2016-05-26,25,5751.00,3902538.00,689.00,657.00,679.00
1276,2016-05-25,43,13438.00,9073302.00,692.00,671.00,682.00
1277,2016-05-24,49,7665.00,5286530.00,695.00,685.00,690.00
1278,2016-05-23,40,14290.00,9764487.00,690.00,677.00,685.00
1279,2016-05-22,24,2404.00,1636156.00,686.00,670.00,680.00
1280,2016-05-19,52,14300.00,9713996.00,694.00,675.00,684.00
1281,2016-05-18,43,7927.00,5423667.00,693.00,680.00,683.00
1282,2016-05-17,69,16189.00,10889112.00,680.00,662.00,680.00
1283,2016-05-16,24,4406.00,2896216.00,663.00,653.00,663.00
1284,2016-05-15,31,4754.00,3149707.00,667.00,654.00,666.00
1285,2016-05-12,92,26491.00,17477537.00,673.00,655.00,673.00
1286,2016-05-11,41,11538.00,7490374.00,655.00,640.00,655.00
1287,2016-05-10,34,3444.00,2241677.00,659.00,637.00,642.00
1288,2016-05-09,71,20133.00,13029520.00,663.00,640.00,649.00
1289,2016-05-08,36,5668.00,3564553.00,644.00,617.00,634.00
1290,2016-05-05,26,6608.00,4139075.00,632.00,610.00,632.00
1291,2016-05-04,27,5406.00,3414300.00,639.00,629.00,632.00
1292,2016-05-03,39,7259.00,4633403.00,644.00,635.00,640.00
1293,2016-05-02,39,18127.00,11467485.00,645.00,627.00,640.00
1294,2016-04-28,40,7618.00,4933592.00,651.00,638.00,638.00
1295,2016-04-27,55,10197.00,6611583.00,655.00,632.00,647.00
1296,2016-04-26,38,6470.00,4155678.00,651.00,638.00,638.00
1297,2016-04-25,55,11479.00,7493199.00,663.00,641.00,655.00
1298,2016-04-24,53,11906.00,7541497.00,649.00,622.00,640.00
1299,2016-04-21,66,26726.00,16235359.00,630.00,595.00,630.00
1300,2016-04-20,54,12246.00,7361983.00,607.00,596.00,605.00
1301,2016-04-19,27,2370.00,1416095.00,605.00,590.00,599.00
1302,2016-04-18,43,12148.00,7248505.00,612.00,570.00,612.00
1303,2016-04-17,35,7426.00,4379665.00,602.00,582.00,595.00
1304,2016-04-14,17,3092.00,1771336.00,591.00,560.00,591.00
1305,2016-04-12,9,1071.00,603510.00,565.00,560.00,560.00
1306,2016-04-11,22,2445.00,1409412.00,584.00,572.00,576.00
1307,2016-04-10,193,35135.00,23737440.00,685.00,670.00,671.00
1308,2016-04-06,104,17535.00,11952975.00,689.00,677.00,680.00
1309,2016-04-05,114,22777.00,15508820.00,685.00,670.00,684.00
1310,2016-04-04,78,12643.00,8525338.00,680.00,670.00,680.00
1311,2016-04-03,72,15676.00,10478399.00,690.00,652.00,670.00
1312,2016-03-31,40,7572.00,4988530.00,663.00,655.00,658.00
1313,2016-03-30,53,8799.00,5864634.00,680.00,661.00,665.00
1314,2016-03-29,44,7922.00,5281524.00,673.00,657.00,669.00
1315,2016-03-28,64,16225.00,10830318.00,685.00,658.00,671.00
1316,2016-03-27,107,25338.00,16658204.00,673.00,650.00,673.00
1317,2016-03-24,64,11367.00,7485528.00,678.00,651.00,655.00
1318,2016-03-23,46,8568.00,5600722.00,664.00,648.00,653.00
1319,2016-03-21,102,24495.00,16078607.00,666.00,648.00,648.00
1320,2016-03-20,68,16552.00,10983700.00,671.00,656.00,660.00
1321,2016-03-17,72,14604.00,9756375.00,672.00,665.00,665.00
1322,2016-03-16,48,9375.00,6249373.00,679.00,655.00,674.00
1323,2016-03-15,76,14526.00,9613635.00,674.00,655.00,665.00
1324,2016-03-14,143,31398.00,21493117.00,715.00,665.00,672.00
1325,2016-03-13,444,133833.00,95856392.00,734.00,700.00,707.00
1326,2016-03-10,189,69293.00,46707061.00,693.00,640.00,693.00
1327,2016-03-06,92,22567.00,14134927.00,635.00,610.00,630.00
1328,2016-03-03,122,31519.00,19177235.00,620.00,590.00,617.00
1329,2016-03-02,34,3609.00,2136405.00,609.00,580.00,599.00
1330,2016-03-01,26,4675.00,2730512.00,590.00,583.00,585.00
1331,2016-02-29,22,4735.00,2780790.00,590.00,586.00,589.00
1332,2016-02-28,35,10168.00,6007273.00,595.00,587.00,590.00
1333,2016-02-25,33,5816.00,3430324.00,605.00,581.00,585.00
1334,2016-02-24,21,4249.00,2518299.00,603.00,590.00,595.00
1335,2016-02-23,71,16364.00,9764387.00,609.00,585.00,605.00
1336,2016-02-22,35,6229.00,3688123.00,595.00,585.00,590.00
1337,2016-02-21,54,21553.00,12728549.00,598.00,585.00,590.00
1338,2016-02-18,57,20751.00,12270075.00,596.00,588.00,588.00
1339,2016-02-17,68,14601.00,8528821.00,590.00,560.00,590.00
1340,2016-02-16,19,4767.00,2799893.00,600.00,571.00,576.00
1341,2016-02-15,37,10726.00,6061864.00,590.00,555.00,590.00
1342,2016-02-14,46,7802.00,4436076.00,579.00,561.00,570.00
1343,2016-02-11,21,4680.00,2730671.00,590.00,580.00,580.00
1344,2016-02-08,43,10270.00,6059581.00,594.00,584.00,590.00
1345,2016-02-07,51,12440.00,7361320.00,604.00,585.00,595.00
1346,2016-02-04,49,11203.00,6492736.00,589.00,573.00,589.00
1347,2016-02-03,26,4671.00,2684609.00,580.00,572.00,574.00
1348,2016-02-02,33,7156.00,4168977.00,595.00,580.00,580.00
1349,2016-02-01,47,12969.00,7545537.00,588.00,572.00,584.00
1350,2016-01-31,21,5068.00,2918430.00,590.00,571.00,574.00
1351,2016-01-28,29,6324.00,3664624.00,585.00,576.00,582.00
1352,2016-01-27,24,4958.00,2893376.00,590.00,580.00,585.00
1353,2016-01-26,49,16386.00,9752865.00,601.00,593.00,595.00
1354,2016-01-25,34,7231.00,4345564.00,615.00,594.00,595.00
1355,2016-01-24,85,34629.00,20527497.00,599.00,589.00,599.00
1356,2016-01-21,101,23814.00,13960635.00,600.00,577.00,583.00
1357,2016-01-20,136,53666.00,31675099.00,615.00,579.00,593.00
1358,2016-01-19,54,15212.00,8613242.00,576.00,547.00,568.00
1359,2016-01-18,103,19463.00,11291000.00,608.00,561.00,580.00
1360,2016-01-17,130,69927.00,39014550.00,591.00,541.00,575.00
1361,2016-01-14,56,22823.00,12096491.00,545.00,524.00,545.00
1362,2016-01-13,19,2677.00,1399719.00,531.00,517.00,529.00
1363,2016-01-12,25,4907.00,2569746.00,526.00,521.00,521.00
1364,2016-01-11,42,11440.00,5985031.00,529.00,511.00,525.00
1365,2016-01-10,23,5622.00,2894903.00,520.00,506.00,518.00
1366,2016-01-07,32,7371.00,3793858.00,520.00,505.00,515.00
1367,2016-01-06,21,4686.00,2343512.00,507.00,495.00,500.00
1368,2016-01-05,20,4135.00,2078994.00,515.00,500.00,505.00
1369,2016-01-04,37,6760.00,3441749.00,528.00,502.00,506.00
1370,2016-01-03,24,8407.00,4251883.00,518.00,499.00,518.00
1371,2015-12-31,29,5772.00,2944277.00,513.00,500.00,508.00
1372,2015-12-29,31,7138.00,3572922.00,508.00,496.00,500.00
1373,2015-12-28,16,2290.00,1144350.00,504.00,497.00,499.00
1374,2015-12-27,31,12349.00,6175634.00,505.00,499.00,502.00
1375,2015-12-24,45,11469.00,5764821.00,510.00,490.00,510.00
1376,2015-12-23,26,6162.00,3098292.00,510.00,496.00,496.00
1377,2015-12-22,96,21836.00,11421371.00,559.00,510.00,512.00
1378,2015-12-21,179,47347.00,24243546.00,529.00,481.00,529.00
1379,2015-12-20,42,16618.00,7859498.00,483.00,462.00,481.00
1380,2015-12-17,10,1388.00,637154.00,468.00,451.00,465.00
1381,2015-12-16,14,7554.00,3401659.00,453.00,448.00,450.00
1382,2015-12-15,11,3918.00,1732598.00,446.00,440.00,445.00
1383,2015-12-14,12,2818.00,1270993.00,453.00,450.00,450.00
1384,2015-12-13,10,1652.00,755440.00,465.00,456.00,456.00
1385,2015-12-10,9,934.00,429220.00,469.00,450.00,465.00
1386,2015-12-09,10,1612.00,743343.00,469.00,460.00,469.00
1387,2015-12-08,13,2091.00,946978.00,455.00,447.00,451.00
1388,2015-12-07,12,860.00,391040.00,456.00,454.00,455.00
1389,2015-12-06,13,2902.00,1335158.00,468.00,459.00,465.00
1390,2015-12-03,9,3472.00,1572584.00,459.00,450.00,450.00
1391,2015-12-02,13,3272.00,1468984.00,451.00,445.00,451.00
1392,2015-12-01,21,5943.00,2658366.00,454.00,439.00,454.00
1393,2015-11-30,24,4935.00,2134577.00,450.00,424.00,431.00
1394,2015-11-29,37,9273.00,3936822.00,442.00,420.00,420.00
1395,2015-11-26,21,2656.00,1172867.00,450.00,435.00,447.00
1396,2015-11-25,28,6331.00,2852031.00,461.00,448.00,450.00
1397,2015-11-24,14,1170.00,531661.00,461.00,451.00,455.00
1398,2015-11-23,13,4235.00,1907885.00,452.00,449.00,452.00
1399,2015-11-22,17,2625.00,1190408.00,460.00,451.00,452.00
1400,2015-11-19,9,1940.00,912850.00,475.00,460.00,465.00
1401,2015-11-18,5,1230.00,576640.00,475.00,467.00,470.00
1402,2015-11-16,2,250.00,116950.00,471.00,467.00,471.00
1403,2015-11-15,6,1170.00,553870.00,475.00,470.00,475.00
1404,2015-11-10,12,8443.00,4023172.00,485.00,474.00,477.00
1405,2015-11-09,16,4949.00,2351788.00,483.00,469.00,483.00
1406,2015-11-08,7,607.00,276552.00,462.00,451.00,462.00
1407,2015-11-05,6,878.00,404480.00,463.00,460.00,460.00
1408,2015-11-04,6,1462.00,681376.00,470.00,449.00,466.00
1409,2015-11-03,3,81.00,36915.00,457.00,455.00,457.00
1410,2015-11-02,15,3088.00,1434022.00,470.00,450.00,461.00
1411,2015-11-01,15,4509.00,2063283.00,469.00,450.00,456.00
1412,2015-10-29,9,1970.00,922200.00,475.00,466.00,470.00
1413,2015-10-28,16,2955.00,1368611.00,472.00,455.00,466.00
1414,2015-10-27,10,3737.00,1751510.00,472.00,465.00,472.00
1415,2015-10-25,13,2481.00,1194861.00,490.00,480.00,481.00
1416,2015-10-19,11,2033.00,998600.00,500.00,489.00,500.00
1417,2015-10-18,15,8306.00,4064550.00,495.00,487.00,495.00
1418,2015-10-15,27,6688.00,3270296.00,499.00,476.00,499.00
1419,2015-10-14,37,9865.00,4967086.00,540.00,493.00,494.00
1420,2015-10-11,272,93601.00,49644307.00,544.00,504.00,530.00
1421,2015-10-08,44,15581.00,7496975.00,495.00,443.00,495.00
1422,2015-10-07,5,511.00,226240.00,450.00,440.00,450.00
1423,2015-10-06,20,5822.00,2551250.00,445.00,435.00,440.00
1424,2015-10-05,15,2871.00,1282625.00,460.00,442.00,445.00
1425,2015-10-04,7,2200.00,991200.00,455.00,443.00,451.00
1426,2015-10-01,14,5128.00,2310969.00,460.00,444.00,459.00
1427,2015-09-30,20,4851.00,2200320.00,468.00,442.00,450.00
1428,2015-09-29,3,2289.00,1030140.00,459.00,450.00,450.00
1429,2015-09-28,9,1581.00,713289.00,454.00,446.00,450.00
1430,2015-09-24,5,956.00,439860.00,461.00,456.00,460.00
1431,2015-09-23,20,9252.00,4268830.00,474.00,460.00,465.00
1432,2015-09-22,16,9991.00,4642437.00,471.00,456.00,456.00
1433,2015-09-17,19,5292.00,2541780.00,488.00,475.00,480.00
1434,2015-09-16,5,1186.00,578936.00,490.00,486.00,487.00
1435,2015-09-15,8,1356.00,672126.00,505.00,486.00,495.00
1436,2015-09-14,19,4489.00,2263296.00,511.00,492.00,500.00
1437,2015-09-13,9,9190.00,4422736.00,500.00,480.00,500.00
1438,2015-09-10,10,7097.00,3424204.00,489.00,472.00,479.00
1439,2015-09-09,1,41.00,19680.00,480.00,480.00,480.00
1440,2015-09-08,5,651.00,322088.00,496.00,488.00,488.00
1441,2015-09-07,11,2252.00,1091608.00,497.00,475.00,497.00
1442,2015-09-06,8,1710.00,823782.00,485.00,474.00,480.00
1443,2015-09-03,4,760.00,360690.00,478.00,465.00,465.00
1444,2015-09-02,2,1000.00,486000.00,486.00,486.00,486.00
1445,2015-09-01,8,6425.00,3195841.00,500.00,493.00,495.00
1446,2015-08-31,7,3126.00,1560900.00,503.00,496.00,500.00
1447,2015-08-27,7,1382.00,691410.00,505.00,500.00,500.00
1448,2015-08-26,3,1300.00,656700.00,506.00,505.00,505.00
1449,2015-08-25,17,3076.00,1540334.00,515.00,496.00,515.00
1450,2015-08-24,13,2386.00,1208981.00,509.00,505.00,506.00
1451,2015-08-23,11,8354.00,4266993.00,516.00,505.00,506.00
1452,2015-08-20,18,5070.00,2747398.00,548.00,525.00,525.00
1453,2015-08-19,27,4816.00,2481868.00,528.00,510.00,528.00
1454,2015-08-18,71,17564.00,8882141.00,518.00,494.00,518.00
1455,2015-08-17,41,14033.00,6783465.00,485.00,449.00,485.00
1456,2015-08-16,139,15570.00,7003978.00,456.00,441.00,441.00
1457,2015-08-13,57,8463.00,3815927.00,459.00,438.00,444.00
1458,2015-08-12,41,4305.00,1912728.00,450.00,436.00,445.00
1459,2015-08-11,23,2244.00,1040914.00,470.00,452.00,455.00
1460,2015-08-10,64,8260.00,3946984.00,488.00,470.00,479.00
1461,2015-08-09,51,9306.00,4284284.00,469.00,450.00,469.00
1462,2015-08-06,50,8242.00,3792897.00,465.00,455.00,463.00
1463,2015-08-05,50,6625.00,2937510.00,459.00,437.00,452.00
1464,2015-08-04,43,7651.00,3383326.00,460.00,439.00,441.00
1465,2015-08-03,41,3667.00,1649736.00,458.00,440.00,457.00
1466,2015-08-02,9,558.00,249171.00,449.00,445.00,446.00
1467,2015-07-30,23,3973.00,1815435.00,465.00,450.00,450.00
1468,2015-07-29,3,120.00,56320.00,471.00,467.00,467.00
1469,2015-07-28,7,682.00,328922.00,489.00,480.00,480.00
1470,2015-07-27,37,8007.00,3888936.00,521.00,476.00,498.00
1471,2015-07-26,5,140.00,70600.00,511.00,474.00,511.00
1472,2015-07-23,47,7731.00,3451191.00,465.00,435.00,465.00
1473,2015-07-22,41,7356.00,3155266.00,442.00,421.00,440.00
1474,2015-07-16,5,391.00,163902.00,432.00,416.00,432.00
1475,2015-07-15,15,2601.00,1075295.00,418.00,408.00,415.00
1476,2015-07-14,14,3414.00,1399073.00,414.00,406.00,410.00
1477,2015-07-13,3,1242.00,508699.00,410.00,409.00,409.00
1478,2015-07-12,18,5083.00,2078989.00,412.00,405.00,411.00
1479,2015-07-09,5,401.00,165640.00,416.00,410.00,410.00
1480,2015-07-08,14,2073.00,843825.00,409.00,406.00,408.00
1481,2015-07-07,36,6448.00,2614217.00,410.00,404.00,405.00
1482,2015-07-06,5,330.00,134060.00,417.00,403.00,404.00
1483,2015-07-05,11,1564.00,646616.00,419.00,408.00,417.00
1484,2015-07-02,15,4059.00,1643141.00,408.00,403.00,405.00
1485,2015-07-01,9,572.00,233930.00,410.00,408.00,410.00
1486,2015-06-30,13,6613.00,2708936.00,415.00,406.00,415.00
1487,2015-06-29,26,8930.00,3669790.00,420.00,406.00,420.00
1488,2015-06-28,18,2180.00,910700.00,420.00,415.00,420.00
1489,2015-06-25,9,833.00,348643.00,420.00,417.00,419.00
1490,2015-06-24,8,1269.00,529878.00,425.00,414.00,414.00
1491,2015-06-23,16,7897.00,3292563.00,423.00,415.00,420.00
1492,2015-06-22,18,1380.00,571866.00,420.00,410.00,415.00
1493,2015-06-21,9,1001.00,415603.00,416.00,413.00,415.00
1494,2015-06-18,19,873.00,362996.00,422.00,412.00,416.00
1495,2015-06-17,9,1700.00,720030.00,426.00,418.00,423.00
1496,2015-06-16,10,1298.00,544264.00,426.00,418.00,426.00
1497,2015-06-15,8,1505.00,629122.00,427.00,407.00,421.00
1498,2015-06-14,8,2431.00,1013256.00,420.00,413.00,413.00
1499,2015-06-11,16,2209.00,941044.00,432.00,422.00,425.00
1500,2015-06-10,5,880.00,381800.00,440.00,432.00,438.00
1501,2015-06-09,24,3888.00,1753306.00,463.00,438.00,448.00
1502,2015-06-08,18,1959.00,842943.00,438.00,425.00,430.00
1503,2015-06-07,11,5611.00,2408058.00,435.00,425.00,430.00
1504,2015-06-04,15,2566.00,1100750.00,440.00,420.00,420.00
1505,2015-06-03,16,1581.00,662618.00,432.00,402.00,432.00
1506,2015-06-02,4,181.00,72480.00,402.00,400.00,400.00
1507,2015-06-01,11,2353.00,937623.00,404.00,390.00,400.00
1508,2015-05-31,8,1141.00,455848.00,402.00,392.00,397.00
1509,2015-05-28,10,2330.00,901410.00,393.00,380.00,390.00
1510,2015-05-27,3,230.00,87810.00,390.00,376.00,376.00
1511,2015-05-26,7,1215.00,466395.00,397.00,370.00,397.00
1512,2015-05-25,13,844.00,307401.00,385.00,360.00,365.00
1513,2015-05-24,5,90.00,36080.00,424.00,392.00,392.00
1514,2015-04-23,13,1563.00,674415.00,434.00,430.00,432.00
1515,2015-04-22,7,619.00,269707.00,440.00,435.00,440.00
1516,2015-04-21,9,1312.00,569615.00,439.00,431.00,439.00
1517,2015-04-20,9,1363.00,594229.00,439.00,434.00,436.00
1518,2015-04-19,10,820.00,355050.00,437.00,429.00,436.00
1519,2015-04-16,60,8979.00,4145565.00,468.00,455.00,468.00
1520,2015-04-15,42,13284.00,6136508.00,475.00,455.00,474.00
1521,2015-04-13,34,4158.00,1942976.00,472.00,461.00,472.00
1522,2015-04-12,34,4345.00,2055726.00,482.00,468.00,479.00
1523,2015-04-09,22,7084.00,3217233.00,471.00,451.00,471.00
1524,2015-04-08,13,2164.00,977352.00,464.00,449.00,458.00
1525,2015-04-07,21,2372.00,1064202.00,451.00,446.00,450.00
1526,2015-04-06,28,3678.00,1651428.00,460.00,446.00,450.00
1527,2015-04-05,26,1330.00,609170.00,471.00,452.00,455.00
1528,2015-04-02,13,3444.00,1570932.00,465.00,455.00,465.00
1529,2015-04-01,22,2590.00,1193443.00,464.00,454.00,464.00
1530,2015-03-31,11,1282.00,591842.00,465.00,458.00,461.00
1531,2015-03-30,27,3598.00,1648978.00,469.00,451.00,459.00
1532,2015-03-29,6,531.00,249540.00,470.00,469.00,469.00
1533,2015-03-26,17,966.00,450516.00,476.00,463.00,476.00
1534,2015-03-25,12,797.00,369900.00,470.00,459.00,470.00
1535,2015-03-24,13,1251.00,582689.00,469.00,464.00,467.00
1536,2015-03-23,28,4993.00,2323706.00,470.00,463.00,469.00
1537,2015-03-22,22,6630.00,3104974.00,476.00,464.00,467.00
1538,2015-03-19,20,1882.00,889894.00,480.00,470.00,480.00
1539,2015-03-18,17,1901.00,893189.00,472.00,466.00,472.00
1540,2015-03-17,10,731.00,343263.00,473.00,467.00,471.00
1541,2015-03-16,17,1607.00,754534.00,475.00,467.00,471.00
1542,2015-03-15,17,2644.00,1253119.00,480.00,471.00,475.00
1543,2015-03-12,23,1710.00,821008.00,490.00,470.00,475.00
1544,2015-03-11,24,1618.00,776848.00,485.00,477.00,477.00
1545,2015-03-10,13,1061.00,516270.00,490.00,472.00,481.00
1546,2015-03-09,50,8858.00,4363621.00,504.00,485.00,497.00
1547,2015-03-04,17,2209.00,1070845.00,492.00,476.00,478.00
1548,2015-03-03,23,1590.00,760544.00,484.00,471.00,483.00
1549,2015-03-02,12,1111.00,538538.00,495.00,475.00,480.00
1550,2015-03-01,19,1184.00,563346.00,480.00,470.00,480.00
1551,2015-02-26,14,2405.00,1117678.00,475.00,460.00,475.00
1552,2015-02-25,29,2152.00,1006176.00,471.00,459.00,470.00
1553,2015-02-24,21,3018.00,1399450.00,465.00,460.00,465.00
1554,2015-02-23,18,3374.00,1556568.00,465.00,456.00,464.00
1555,2015-02-22,22,3088.00,1442825.00,472.00,464.00,464.00
1556,2015-02-18,26,2807.00,1332903.00,479.00,472.00,474.00
1557,2015-02-16,39,4307.00,2045393.00,479.00,472.00,479.00
1558,2015-02-15,20,1086.00,518101.00,482.00,476.00,477.00
1559,2015-02-12,29,5980.00,2867563.00,485.00,475.00,482.00
1560,2015-02-11,22,3776.00,1793976.00,480.00,470.00,476.00
1561,2015-02-10,32,3543.00,1667238.00,475.00,463.00,475.00
1562,2015-02-09,28,6337.00,3022364.00,484.00,470.00,479.00
1563,2015-02-08,30,2025.00,961031.00,476.00,471.00,475.00
1564,2015-02-05,24,2868.00,1359038.00,489.00,471.00,473.00
1565,2015-02-04,19,1946.00,934257.00,485.00,475.00,480.00
1566,2015-02-03,37,2126.00,1022403.00,490.00,472.00,483.00
1567,2015-02-02,24,3667.00,1790141.00,494.00,485.00,487.00
1568,2015-02-01,25,4653.00,2293868.00,496.00,491.00,493.00
1569,2015-01-29,67,10005.00,5006801.00,512.00,495.00,500.00
1570,2015-01-28,60,15503.00,7844801.00,513.00,498.00,509.00
1571,2015-01-27,96,13660.00,6777883.00,510.00,478.00,503.00
1572,2015-01-26,37,5767.00,2756099.00,484.00,470.00,481.00
1573,2015-01-25,35,2889.00,1376546.00,483.00,466.00,475.00
1574,2015-01-22,14,1265.00,600389.00,477.00,470.00,473.00
1575,2015-01-20,36,10113.00,4855761.00,489.00,474.00,478.00
1576,2015-01-19,57,7796.00,3815845.00,499.00,480.00,487.00
1577,2015-01-18,46,5160.00,2457433.00,485.00,473.00,475.00
1578,2015-01-14,64,11042.00,5227331.00,489.00,467.00,484.00
1579,2015-01-13,15,1012.00,478410.00,475.00,466.00,475.00
1580,2015-01-12,34,3521.00,1662570.00,479.00,468.00,473.00
1581,2015-01-11,22,3451.00,1634939.00,484.00,465.00,484.00
1582,2015-01-08,27,2511.00,1192029.00,480.00,472.00,473.00
1583,2015-01-07,37,3541.00,1665797.00,476.00,467.00,476.00
1584,2015-01-06,32,3920.00,1855816.00,480.00,466.00,475.00
1585,2015-01-05,17,1739.00,828237.00,487.00,471.00,487.00
1586,2015-01-04,17,1201.00,572959.00,481.00,474.00,478.00
1587,2015-01-01,20,2695.00,1283385.00,485.00,470.00,479.00
1588,2014-12-31,24,2969.00,1398316.00,490.00,464.00,476.00
1589,2014-12-29,20,2105.00,1003216.00,484.00,466.00,475.00
1590,2014-12-28,20,3257.00,1544943.00,484.00,470.00,484.00
1591,2014-12-24,24,3183.00,1469000.00,470.00,458.00,470.00
1592,2014-12-23,36,2357.00,1085223.00,470.00,447.00,467.00
1593,2014-12-22,44,4523.00,2091099.00,473.00,452.00,473.00
1594,2014-12-21,28,3044.00,1412599.00,475.00,461.00,464.00
1595,2014-12-18,21,2212.00,1042527.00,480.00,465.00,480.00
1596,2014-12-17,19,3200.00,1541419.00,488.00,479.00,485.00
1597,2014-12-16,33,5232.00,2561451.00,494.00,470.00,492.00
1598,2014-12-15,39,4393.00,2164203.00,505.00,481.00,497.00
1599,2014-12-14,22,3724.00,1791711.00,493.00,474.00,490.00
1600,2014-12-11,44,4644.00,2144460.00,479.00,457.00,469.00
1601,2014-12-10,7,567.00,258977.00,470.00,446.00,470.00
1602,2014-12-09,18,2366.00,1055494.00,450.00,442.00,446.00
1603,2014-12-08,27,1290.00,576619.00,450.00,443.00,448.00
1604,2014-12-07,18,1718.00,778573.00,458.00,448.00,452.00
1605,2014-12-04,27,2277.00,1053864.00,469.00,460.00,464.00
1606,2014-12-03,21,2153.00,981696.00,467.00,447.00,455.00
1607,2014-12-02,12,1108.00,490210.00,453.00,435.00,453.00
1608,2014-12-01,20,1733.00,765978.00,448.00,439.00,443.00
1609,2014-11-30,19,1452.00,645427.00,457.00,441.00,445.00
1610,2014-11-25,2,71.00,32695.00,465.00,457.00,457.00
1611,2014-11-24,13,1129.00,527558.00,475.00,461.00,465.00
1612,2014-11-23,42,5920.00,2802147.00,485.00,457.00,480.00
1613,2014-11-20,13,3097.00,1415268.00,460.00,449.00,457.00
